_year	sex	dep	age	rate	gor
2010	1	4	73	.0362397	1
2010	1	4	73	.0378307	2
2010	1	4	73	.0366692	3
2010	1	4	73	.035888	4
2010	1	4	73	.0343244	5
2010	1	4	73	.0323457	6
2010	1	4	73	.0313388	7
2010	1	4	73	.0340645	8
2010	1	4	73	.0315412	9
2010	1	5	73	.0453524	1
2010	1	5	73	.0471299	2
2010	1	5	73	.0444404	3
2010	1	5	73	.0416811	4
2010	1	5	73	.0409682	5
2010	1	5	73	.0387609	6
2010	1	5	73	.0366983	7
2010	1	5	73	.0395761	8
2010	1	5	73	.0389707	9
2011	1	1	73	.0212841	1
2011	1	1	73	.0214181	2
2011	1	1	73	.021674	3
2011	1	1	73	.0213866	4
2011	1	1	73	.0198077	5
2011	1	1	73	.0194282	6
2011	1	1	73	.0192233	7
2011	1	1	73	.0199828	8
2011	1	1	73	.0194304	9
2011	1	2	73	.0243137	1
2011	1	2	73	.0250793	2
2011	1	2	73	.0251626	3
2011	1	2	73	.0244401	4
2011	1	2	73	.0236288	5
2011	1	2	73	.0228005	6
2011	1	2	73	.0225487	7
2011	1	2	73	.0235977	8
2011	1	2	73	.022457	9
2011	1	3	73	.0287466	1
2011	1	3	73	.0298717	2
2011	1	3	73	.0301469	3
2011	1	3	73	.0285267	4
2011	1	3	73	.0274845	5
2011	1	3	73	.0262018	6
2011	1	3	73	.0259256	7
2011	1	3	73	.0277406	8
2011	1	3	73	.025607	9
2011	1	4	73	.0349449	1
2011	1	4	73	.0366011	2
2011	1	4	73	.0355877	3
2011	1	4	73	.0348655	4
2011	1	4	73	.0328342	5
2011	1	4	73	.0312282	6
2011	1	4	73	.0300659	7
2011	1	4	73	.0329854	8
2011	1	4	73	.0304438	9
2011	1	5	73	.0440095	1
2011	1	5	73	.0459158	2
2011	1	5	73	.043275	3
2011	1	5	73	.0404972	4
2011	1	5	73	.0394273	5
2011	1	5	73	.0375333	6
2011	1	5	73	.0352997	7
2011	1	5	73	.0383361	8
2011	1	5	73	.0377464	9
2012	1	1	73	.0212841	1
2012	1	1	73	.0214181	2
2012	1	1	73	.021674	3
2012	1	1	73	.0213866	4
2012	1	1	73	.0198077	5
2012	1	1	73	.0194282	6
2012	1	1	73	.0192233	7
2012	1	1	73	.0199828	8
2012	1	1	73	.0194304	9
2012	1	2	73	.0243137	1
2012	1	2	73	.0250793	2
2012	1	2	73	.0251626	3
2012	1	2	73	.0244401	4
2012	1	2	73	.0236288	5
2012	1	2	73	.0228005	6
2012	1	2	73	.0225487	7
2012	1	2	73	.0235977	8
2012	1	2	73	.022457	9
2012	1	3	73	.0287466	1
2012	1	3	73	.0298717	2
2012	1	3	73	.0301469	3
2012	1	3	73	.0285267	4
2012	1	3	73	.0274845	5
2012	1	3	73	.0262018	6
2012	1	3	73	.0259256	7
2012	1	3	73	.0277406	8
2012	1	3	73	.025607	9
2012	1	4	73	.0349449	1
2012	1	4	73	.0366011	2
2012	1	4	73	.0355877	3
2012	1	4	73	.0348655	4
2012	1	4	73	.0328342	5
2012	1	4	73	.0312282	6
2012	1	4	73	.0300659	7
2012	1	4	73	.0329854	8
2012	1	4	73	.0304438	9
2012	1	5	73	.0440095	1
2012	1	5	73	.0459158	2
2012	1	5	73	.043275	3
2012	1	5	73	.0404972	4
2012	1	5	73	.0394273	5
2012	1	5	73	.0375333	6
2012	1	5	73	.0352997	7
2012	1	5	73	.0383361	8
2012	1	5	73	.0377464	9
2013	1	1	73	.0212841	1
2013	1	1	73	.0214181	2
2013	1	1	73	.021674	3
2013	1	1	73	.0213866	4
2013	1	1	73	.0198077	5
2013	1	1	73	.0194282	6
2013	1	1	73	.0192233	7
2013	1	1	73	.0199828	8
2013	1	1	73	.0194304	9
2013	1	2	73	.0243137	1
2013	1	2	73	.0250793	2
2013	1	2	73	.0251626	3
2013	1	2	73	.0244401	4
2013	1	2	73	.0236288	5
2013	1	2	73	.0228005	6
2013	1	2	73	.0225487	7
2013	1	2	73	.0235977	8
2013	1	2	73	.022457	9
2013	1	3	73	.0287466	1
2013	1	3	73	.0298717	2
2013	1	3	73	.0301469	3
2013	1	3	73	.0285267	4
2013	1	3	73	.0274845	5
2013	1	3	73	.0262018	6
2013	1	3	73	.0259256	7
2013	1	3	73	.0277406	8
2013	1	3	73	.025607	9
2013	1	4	73	.0349449	1
2013	1	4	73	.0366011	2
2013	1	4	73	.0355877	3
2013	1	4	73	.0348655	4
2013	1	4	73	.0328342	5
2013	1	4	73	.0312282	6
2013	1	4	73	.0300659	7
2013	1	4	73	.0329854	8
2013	1	4	73	.0304438	9
2013	1	5	73	.0440095	1
2013	1	5	73	.0459158	2
2013	1	5	73	.043275	3
2013	1	5	73	.0404972	4
2013	1	5	73	.0394273	5
2013	1	5	73	.0375333	6
2013	1	5	73	.0352997	7
2013	1	5	73	.0383361	8
2013	1	5	73	.0377464	9
2014	1	1	73	.0212841	1
2014	1	1	73	.0214181	2
2014	1	1	73	.021674	3
2014	1	1	73	.0213866	4
2014	1	1	73	.0198077	5
2014	1	1	73	.0194282	6
2014	1	1	73	.0192233	7
2014	1	1	73	.0199828	8
2014	1	1	73	.0194304	9
2014	1	2	73	.0243137	1
2014	1	2	73	.0250793	2
2014	1	2	73	.0251626	3
2014	1	2	73	.0244401	4
2014	1	2	73	.0236288	5
2014	1	2	73	.0228005	6
2014	1	2	73	.0225487	7
2014	1	2	73	.0235977	8
2014	1	2	73	.022457	9
2014	1	3	73	.0287466	1
2014	1	3	73	.0298717	2
2014	1	3	73	.0301469	3
2014	1	3	73	.0285267	4
2014	1	3	73	.0274845	5
2014	1	3	73	.0262018	6
2014	1	3	73	.0259256	7
2014	1	3	73	.0277406	8
2014	1	3	73	.025607	9
2014	1	4	73	.0349449	1
2014	1	4	73	.0366011	2
2014	1	4	73	.0355877	3
2014	1	4	73	.0348655	4
2014	1	4	73	.0328342	5
2014	1	4	73	.0312282	6
2014	1	4	73	.0300659	7
2014	1	4	73	.0329854	8
2014	1	4	73	.0304438	9
2014	1	5	73	.0440095	1
2014	1	5	73	.0459158	2
2014	1	5	73	.043275	3
2014	1	5	73	.0404972	4
2014	1	5	73	.0394273	5
2014	1	5	73	.0375333	6
2014	1	5	73	.0352997	7
2014	1	5	73	.0383361	8
2014	1	5	73	.0377464	9
2015	1	1	73	.0212841	1
2015	1	1	73	.0214181	2
2015	1	1	73	.021674	3
2015	1	1	73	.0213866	4
2015	1	1	73	.0198077	5
2015	1	1	73	.0194282	6
2015	1	1	73	.0192233	7
2015	1	1	73	.0199828	8
2015	1	1	73	.0194304	9
2015	1	2	73	.0243137	1
2015	1	2	73	.0250793	2
2015	1	2	73	.0251626	3
2015	1	2	73	.0244401	4
2015	1	2	73	.0236288	5
2015	1	2	73	.0228005	6
2015	1	2	73	.0225487	7
2015	1	2	73	.0235977	8
2015	1	2	73	.022457	9
2015	1	3	73	.0287466	1
2015	1	3	73	.0298717	2
2015	1	3	73	.0301469	3
2015	1	3	73	.0285267	4
2015	1	3	73	.0274845	5
2015	1	3	73	.0262018	6
2015	1	3	73	.0259256	7
2015	1	3	73	.0277406	8
2015	1	3	73	.025607	9
2015	1	4	73	.0349449	1
2015	1	4	73	.0366011	2
2015	1	4	73	.0355877	3
2015	1	4	73	.0348655	4
2015	1	4	73	.0328342	5
2015	1	4	73	.0312282	6
2015	1	4	73	.0300659	7
2015	1	4	73	.0329854	8
2015	1	4	73	.0304438	9
2015	1	5	73	.0440095	1
2015	1	5	73	.0459158	2
2015	1	5	73	.043275	3
2015	1	5	73	.0404972	4
2015	1	5	73	.0394273	5
2015	1	5	73	.0375333	6
2015	1	5	73	.0352997	7
2015	1	5	73	.0383361	8
2015	1	5	73	.0377464	9
2010	2	1	73	.0152173	1
2010	2	1	73	.0158581	2
2010	2	1	73	.0151928	3
2010	2	1	73	.0150259	4
2010	2	1	73	.0144555	5
2010	2	1	73	.0139152	6
2010	2	1	73	.0137498	7
2010	2	1	73	.0146262	8
2010	2	1	73	.0136189	9
2010	2	2	73	.0180076	1
2010	2	2	73	.0178517	2
2010	2	2	73	.0178378	3
2010	2	2	73	.0176038	4
2010	2	2	73	.0173274	5
2010	2	2	73	.0165128	6
2010	2	2	73	.0161331	7
2010	2	2	73	.0167315	8
2010	2	2	73	.0158341	9
2010	2	3	73	.0209632	1
2010	2	3	73	.0216749	2
2010	2	3	73	.0210164	3
2010	2	3	73	.0201041	4
2010	2	3	73	.0194398	5
2010	2	3	73	.0190038	6
2010	2	3	73	.0174293	7
2010	2	3	73	.0190004	8
2010	2	3	73	.0174449	9
2010	2	4	73	.0262265	1
2010	2	4	73	.0261433	2
2010	2	4	73	.0248056	3
2010	2	4	73	.0243586	4
2010	2	4	73	.0226565	5
2010	2	4	73	.0221768	6
2010	2	4	73	.0200029	7
2010	2	4	73	.0222766	8
2010	2	4	73	.0207518	9
2010	2	5	73	.0303327	1
2010	2	5	73	.0321386	2
2010	2	5	73	.0293376	3
2010	2	5	73	.0265884	4
2010	2	5	73	.027152	5
2010	2	5	73	.0255322	6
2010	2	5	73	.0228255	7
2010	2	5	73	.025119	8
2010	2	5	73	.0250615	9
2011	2	1	73	.014759	1
2011	2	1	73	.0154748	2
2011	2	1	73	.0148266	3
2011	2	1	73	.0145807	4
2011	2	1	73	.0139965	5
2011	2	1	73	.0134435	6
2011	2	1	73	.0132532	7
2011	2	1	73	.0141542	8
2011	2	1	73	.0132635	9
2011	2	2	73	.0174786	1
2011	2	2	73	.0173218	2
2011	2	2	73	.0174002	3
2011	2	2	73	.0171126	4
2011	2	2	73	.0167493	5
2011	2	2	73	.015951	6
2011	2	2	73	.0156172	7
2011	2	2	73	.0161912	8
2011	2	2	73	.0153946	9
2011	2	3	73	.02031	1
2011	2	3	73	.0211544	2
2011	2	3	73	.0204572	3
2011	2	3	73	.0194963	4
2011	2	3	73	.0188016	5
2011	2	3	73	.0184785	6
2011	2	3	73	.0168108	7
2011	2	3	73	.0185385	8
2011	2	3	73	.0169692	9
2011	2	4	73	.0257119	1
2011	2	4	73	.0256032	2
2011	2	4	73	.0244087	3
2011	2	4	73	.0238441	4
2011	2	4	73	.0220109	5
2011	2	4	73	.0216865	6
2011	2	4	73	.0192799	7
2011	2	4	73	.0217174	8
2011	2	4	73	.02032	9
2011	2	5	73	.0297975	1
2011	2	5	73	.0316595	2
2011	2	5	73	.0288988	3
2011	2	5	73	.0259957	4
2011	2	5	73	.0265702	5
2011	2	5	73	.0250021	6
2011	2	5	73	.0220942	7
2011	2	5	73	.0246357	8
2011	2	5	73	.0246665	9
2012	2	1	73	.014759	1
2012	2	1	73	.0154748	2
2012	2	1	73	.0148266	3
2012	2	1	73	.0145807	4
2012	2	1	73	.0139965	5
2012	2	1	73	.0134435	6
2012	2	1	73	.0132532	7
2012	2	1	73	.0141542	8
2012	2	1	73	.0132635	9
2012	2	2	73	.0174786	1
2012	2	2	73	.0173218	2
2012	2	2	73	.0174002	3
2012	2	2	73	.0171126	4
2012	2	2	73	.0167493	5
2012	2	2	73	.015951	6
2012	2	2	73	.0156172	7
2012	2	2	73	.0161912	8
2012	2	2	73	.0153946	9
2012	2	3	73	.02031	1
2012	2	3	73	.0211544	2
2012	2	3	73	.0204572	3
2012	2	3	73	.0194963	4
2012	2	3	73	.0188016	5
2012	2	3	73	.0184785	6
2012	2	3	73	.0168108	7
2012	2	3	73	.0185385	8
2012	2	3	73	.0169692	9
2012	2	4	73	.0257119	1
2012	2	4	73	.0256032	2
2012	2	4	73	.0244087	3
2012	2	4	73	.0238441	4
2012	2	4	73	.0220109	5
2012	2	4	73	.0216865	6
2012	2	4	73	.0192799	7
2012	2	4	73	.0217174	8
2012	2	4	73	.02032	9
2012	2	5	73	.0297975	1
2012	2	5	73	.0316595	2
2012	2	5	73	.0288988	3
2012	2	5	73	.0259957	4
2012	2	5	73	.0265702	5
2012	2	5	73	.0250021	6
2012	2	5	73	.0220942	7
2012	2	5	73	.0246357	8
2012	2	5	73	.0246665	9
2013	2	1	73	.014759	1
2013	2	1	73	.0154748	2
2013	2	1	73	.0148266	3
2013	2	1	73	.0145807	4
2013	2	1	73	.0139965	5
2013	2	1	73	.0134435	6
2013	2	1	73	.0132532	7
2013	2	1	73	.0141542	8
2013	2	1	73	.0132635	9
2013	2	2	73	.0174786	1
2013	2	2	73	.0173218	2
2013	2	2	73	.0174002	3
2013	2	2	73	.0171126	4
2013	2	2	73	.0167493	5
2013	2	2	73	.015951	6
2013	2	2	73	.0156172	7
2013	2	2	73	.0161912	8
2013	2	2	73	.0153946	9
2013	2	3	73	.02031	1
2013	2	3	73	.0211544	2
2013	2	3	73	.0204572	3
2013	2	3	73	.0194963	4
2013	2	3	73	.0188016	5
2013	2	3	73	.0184785	6
2013	2	3	73	.0168108	7
2013	2	3	73	.0185385	8
2013	2	3	73	.0169692	9
2013	2	4	73	.0257119	1
2013	2	4	73	.0256032	2
2013	2	4	73	.0244087	3
2013	2	4	73	.0238441	4
2013	2	4	73	.0220109	5
2013	2	4	73	.0216865	6
2013	2	4	73	.0192799	7
2013	2	4	73	.0217174	8
2013	2	4	73	.02032	9
2013	2	5	73	.0297975	1
2013	2	5	73	.0316595	2
2013	2	5	73	.0288988	3
2013	2	5	73	.0259957	4
2013	2	5	73	.0265702	5
2013	2	5	73	.0250021	6
2013	2	5	73	.0220942	7
2013	2	5	73	.0246357	8
2013	2	5	73	.0246665	9
2014	2	1	73	.014759	1
2014	2	1	73	.0154748	2
2014	2	1	73	.0148266	3
2014	2	1	73	.0145807	4
2014	2	1	73	.0139965	5
2014	2	1	73	.0134435	6
2014	2	1	73	.0132532	7
2014	2	1	73	.0141542	8
2014	2	1	73	.0132635	9
2014	2	2	73	.0174786	1
2014	2	2	73	.0173218	2
2014	2	2	73	.0174002	3
2014	2	2	73	.0171126	4
2014	2	2	73	.0167493	5
2014	2	2	73	.015951	6
2014	2	2	73	.0156172	7
2014	2	2	73	.0161912	8
2014	2	2	73	.0153946	9
2014	2	3	73	.02031	1
2014	2	3	73	.0211544	2
2014	2	3	73	.0204572	3
2014	2	3	73	.0194963	4
2014	2	3	73	.0188016	5
2014	2	3	73	.0184785	6
2014	2	3	73	.0168108	7
2014	2	3	73	.0185385	8
2014	2	3	73	.0169692	9
2014	2	4	73	.0257119	1
2014	2	4	73	.0256032	2
2014	2	4	73	.0244087	3
2014	2	4	73	.0238441	4
2014	2	4	73	.0220109	5
2014	2	4	73	.0216865	6
2014	2	4	73	.0192799	7
2014	2	4	73	.0217174	8
2014	2	4	73	.02032	9
2014	2	5	73	.0297975	1
2014	2	5	73	.0316595	2
2014	2	5	73	.0288988	3
2014	2	5	73	.0259957	4
2014	2	5	73	.0265702	5
2014	2	5	73	.0250021	6
2014	2	5	73	.0220942	7
2014	2	5	73	.0246357	8
2014	2	5	73	.0246665	9
